"","ip","app","device","os","channel","is_attributed","Hour"
"70602",204849,18,1,20,107,0,22
"70603",113947,2,1,10,243,0,7
"70604",101919,160,1,19,457,0,0
"70605",6581,9,1,19,334,0,45
"70606",48938,15,1,12,111,0,2
"70607",173085,15,1,20,245,0,34
"70608",37457,2,1,19,435,0,26
"70609",111277,9,1,25,442,0,0
"70610",137052,1,1,19,153,0,1
"70611",197313,2,1,9,122,0,32
"70612",41774,23,1,19,153,0,45
"70613",39306,18,1,13,439,0,41
"70614",166065,14,1,53,442,0,13
"70615",29001,32,1,32,376,0,9
"70616",90717,12,1,18,328,0,16
"70617",246100,12,1,10,259,0,24
"70618",92452,9,1,25,232,0,22
"70619",100275,18,1,14,107,0,24
"70620",61216,12,1,9,178,0,20
"70621",312453,3,1,13,480,0,16
"70622",121176,12,1,19,178,0,3
"70623",5348,15,1,3,315,0,5
"70624",109368,3,1,19,452,0,8
"70625",95603,15,1,17,245,0,7
"70626",104143,15,1,10,386,0,26
"70627",26995,10,1,28,377,0,46
"70628",63430,3,1,13,280,0,1
"70629",53672,18,1,28,107,0,30
"70630",71067,15,1,22,245,0,3
"70631",29952,26,1,35,477,0,0
"70632",102291,18,1,13,439,0,5
"70633",176307,14,1,37,349,0,32
"70634",5341,18,1,17,107,0,22
"70635",45433,3,1,13,280,0,5
"70636",10719,12,1,13,178,0,3
"70637",11051,13,1,6,400,0,11
"70638",92766,18,1,22,121,0,46
"70639",121637,9,1,18,107,0,31
"70640",80974,12,1,20,265,0,18
"70641",29531,12,1,19,140,0,14
"70642",58786,3,1,13,280,0,2
"70643",206231,27,1,25,122,0,0
"70644",38280,15,1,1,315,0,12
"70645",89796,3,1,13,280,0,3
"70646",5597,3,1,17,173,0,38
"70647",46416,18,1,13,121,0,38
"70648",58515,3,1,13,280,0,25
"70649",37190,3,1,18,280,0,26
"70650",257704,12,2,37,245,0,27
"70651",81613,2,1,55,477,0,7
"70652",136201,15,2,9,245,0,23
"70653",220109,3,1,17,489,0,22
"70654",337520,21,1,13,128,0,22
"70655",115671,9,1,13,134,0,45
"70656",106293,9,1,3,232,0,19
"70657",187932,28,1,13,135,0,1
"70658",7838,14,1,47,134,0,32
"70659",94695,12,1,13,259,0,7
"70660",66063,9,1,13,466,0,24
"70661",116222,15,1,16,245,0,4
"70662",53607,3,1,19,130,0,25
"70663",38763,12,1,19,245,0,13
"70664",11144,1,1,19,124,0,17
"70665",40945,12,1,18,178,0,25
"70666",41666,18,2,37,107,0,44
"70667",34323,2,1,41,258,0,10
"70668",596,9,1,9,450,0,24
"70669",76609,3,1,13,442,0,11
"70670",30296,9,1,13,466,0,25
"70671",146448,27,1,13,153,0,47
"70672",98526,18,1,17,134,0,0
"70673",98408,9,1,13,334,0,25
"70674",41179,27,1,19,122,0,0
"70675",21097,2,1,20,469,0,8
"70676",353423,9,1,13,134,0,32
"70677",36198,12,1,9,265,0,13
"70678",66880,3,1,20,466,0,26
"70679",3239,8,1,14,145,0,8
"70680",112870,14,1,3,463,0,4
"70681",35787,18,1,17,107,0,18
"70682",89103,23,1,32,153,0,27
"70683",112983,18,1,25,107,0,35
"70684",50113,15,1,8,245,0,7
"70685",106279,6,1,17,459,0,12
"70686",44048,3,1,10,280,0,5
"70687",29315,12,1,35,259,0,13
"70688",92325,2,1,19,237,0,14
"70689",19743,14,1,25,401,0,10
"70690",209663,2,1,17,237,0,24
"70691",17231,17,1,23,128,0,31
"70692",6330,9,1,25,234,0,24
"70693",125108,1,1,19,134,0,19
"70694",5348,3,2,13,280,0,23
"70695",34450,12,1,35,245,0,7
"70696",123400,17,1,8,128,0,30
"70697",30114,3,1,20,137,0,36
"70698",75788,3,1,13,280,0,14
"70699",8694,12,1,13,178,0,7
"70700",72131,13,1,19,477,0,5
"70701",106437,27,1,47,153,0,0
"70702",291877,21,2,83,128,0,46
"70703",66781,2,1,10,435,0,35
"70704",14764,18,1,41,439,0,32
"70705",88162,3,1,19,173,0,31
"70706",271933,12,1,20,178,0,8
"70707",67467,3,2,13,280,0,14
"70708",51136,13,1,19,477,0,16
"70709",107231,14,1,19,489,0,1
"70710",137753,2,1,17,236,0,1
"70711",100020,60,1,22,21,0,1
"70712",114220,1,1,6,135,0,1
"70713",118252,2,1,19,435,0,23
"70714",81211,3,1,15,280,0,1
"70715",103017,27,1,37,122,0,15
"70716",116836,2,1,13,477,0,5
"70717",105249,9,1,18,445,0,27
"70718",104366,14,1,13,489,0,19
"70719",137052,3,2,9,402,0,21
"70720",5313,11,1,14,469,0,44
"70721",117915,12,1,18,259,0,12
"70722",110710,14,1,13,349,0,24
"70723",87161,64,1,19,459,0,15
"70724",66479,15,1,18,245,0,9
"70725",204753,22,1,13,496,0,19
"70726",100118,9,1,8,134,0,2
"70727",124414,64,1,19,459,0,11
"70728",18408,12,1,53,212,0,11
"70729",38634,8,1,19,145,0,17
"70730",59121,3,1,19,480,0,20
"70731",121472,9,1,1,489,0,25
"70732",16297,8,1,19,145,0,33
"70733",7146,15,1,19,379,0,11
"70734",37186,3,1,15,417,0,1
"70735",43957,3,1,41,280,0,6
"70736",89636,65,1,18,446,0,26
"70737",26406,6,1,19,125,0,19
"70738",114235,12,2,22,265,0,25
"70739",102235,18,1,13,107,0,26
"70740",251196,12,1,19,178,0,8
"70741",159702,2,1,13,364,0,25
"70742",3093,12,1,13,178,0,8
"70743",117898,3,1,42,417,0,34
"70744",39428,19,1162,24,213,0,19
"70745",7428,3,1,13,280,0,46
"70746",117428,19,657,24,213,0,23
"70747",3346,2,1,25,477,0,14
"70748",139873,14,1,19,480,0,3
"70749",63642,12,1,19,328,0,28
"70750",64960,3,1,8,280,0,1
"70751",15290,2,1,19,236,0,3
"70752",65971,12,1,13,265,0,10
"70753",50482,3,1,19,480,0,25
"70754",48212,3,1,15,30,0,21
"70755",95145,27,1,35,122,0,14
"70756",92355,15,1,13,315,0,7
"70757",15030,15,1,35,245,0,27
"70758",90612,12,1,10,140,0,0
"70759",209663,2,1,19,219,0,36
"70760",147501,15,1,6,245,0,1
"70761",12279,18,1,16,134,0,12
"70762",168020,1,1,15,349,0,0
"70763",25394,18,1,13,107,0,23
"70764",60626,3,1,19,409,0,4
"70765",116425,2,1,13,364,0,19
"70766",5610,9,1,13,445,0,8
"70767",162193,2,1,6,237,0,21
"70768",211099,18,1,3,134,0,30
"70769",236217,29,1,25,213,0,15
"70770",83917,9,1,19,215,0,3
"70771",137052,24,1,13,105,0,31
"70772",10653,12,1,26,265,0,46
"70773",10304,13,1,8,477,0,0
"70774",86235,3,1,19,280,0,8
"70775",66035,15,1,13,480,0,22
"70776",106460,3,1,37,19,0,37
"70777",25009,3,1,19,280,0,13
"70778",102062,12,1,13,265,0,12
"70779",105587,12,1,18,178,0,32
"70780",81629,2,2,9,477,0,19
"70781",64979,9,1,19,466,0,21
"70782",356566,18,1,10,121,0,7
"70783",81372,2,1,18,452,0,12
"70784",31055,24,1,17,178,0,2
"70785",318120,3,1,1,371,0,22
"70786",197012,26,1,37,477,0,14
"70787",95612,9,1,14,107,0,27
"70788",34520,14,1,13,489,0,23
"70789",25705,3,1,8,402,0,7
"70790",60019,8,1,19,140,0,22
"70791",834,20,1,17,259,0,10
"70792",42699,3,1,10,280,0,33
"70793",26160,3,1,12,115,0,16
"70794",18465,21,2,17,128,0,29
"70795",128796,18,1,13,439,0,33
"70796",108504,8,1,19,145,0,32
"70797",80282,9,1,19,334,0,23
"70798",72767,3,1,13,280,0,46
"70799",187362,12,1,15,140,0,20
"70800",111517,9,1,13,334,0,6
"70801",17204,15,1,15,245,0,4
"70802",16904,3,1,26,280,0,1
"70803",43591,12,1,3,259,0,45
"70804",70280,26,1,14,262,0,2
"70805",119369,14,1,19,442,0,26
"70806",45143,11,1,3,319,0,17
"70807",18834,6,1,2,125,0,20
"70808",64209,18,1,20,107,0,21
"70809",91885,28,1,22,135,0,1
"70810",49495,12,1,8,212,0,7
"70811",102922,28,1,35,135,0,2
"70812",59456,11,1,19,319,0,16
"70813",88233,1,1,10,452,0,27
"70814",2671,11,1,56,319,0,5
"70815",97100,13,1,19,477,0,26
"70816",35359,13,1,13,477,0,8
"70817",99542,13,1,19,477,0,22
"70818",119297,9,1,28,234,0,21
"70819",34897,9,1,25,442,0,13
"70820",20067,12,1,6,265,0,6
"70821",82050,24,1,19,105,0,2
"70822",64543,26,1,6,477,0,30
"70823",123438,9,1,19,244,0,14
"70824",100333,14,1,25,401,0,16
"70825",255026,3,2,13,317,0,17
"70826",161227,1,1,18,178,0,20
"70827",83420,12,1,25,265,0,22
"70828",37515,3,1,35,466,0,41
"70829",14085,12,1,19,328,0,15
"70830",143457,9,1,14,107,0,27
"70831",113913,3,1,8,280,0,3
"70832",29936,2,1,19,212,0,40
"70833",294566,12,1,19,340,0,35
"70834",15173,2,1,37,237,0,3
"70835",73516,12,2,13,178,0,20
"70836",315688,2,1,13,469,0,18
"70837",89078,18,1,19,134,0,6
"70838",100447,9,1,19,334,0,1
"70839",89475,19,0,24,343,0,6
"70840",117324,23,1,19,153,0,3
"70841",132464,2,1,19,477,0,13
"70842",17168,14,1,8,360,0,2
"70843",44744,2,1,43,377,0,30
"70844",11938,12,1,19,140,0,26
"70845",11272,18,1,13,107,0,17
"70846",5314,15,1,13,153,0,8
"70847",94958,2,1,19,435,0,13
"70848",109526,26,1,13,121,0,5
"70849",441,151,0,59,347,0,22
"70850",21944,2,1,13,236,0,18
"70851",64137,14,1,19,134,0,0
"70852",183532,3,1,53,173,0,8
"70853",13920,3,1,18,137,0,16
"70854",24932,7,2,19,101,0,11
"70855",65734,3,1,23,280,0,22
"70856",187044,3,1,47,280,0,0
"70857",212002,3,1,19,280,0,5
"70858",103026,3,1,22,424,0,16
"70859",25041,3,1,19,424,0,13
"70860",152916,24,2,9,105,0,40
"70861",93765,9,1,18,232,0,22
"70862",144604,1,1,18,115,0,34
"70863",44076,18,1,9,134,0,32
"70864",114796,3,1,2,489,0,19
"70865",137012,3,1,27,280,0,16
"70866",175837,2,2,9,205,0,46
"70867",71739,3,1,10,317,0,15
"70868",4573,15,1,13,3,0,18
"70869",36073,15,1,19,245,0,13
"70870",209962,9,1,12,215,0,12
"70871",47443,15,1,19,245,0,16
"70872",7243,26,1,22,121,0,20
"70873",55032,3,1,22,130,0,10
"70874",105323,2,1,17,205,0,8
"70875",20041,12,1,63,328,0,24
"70876",92489,26,1,13,266,0,32
"70877",9999,2,1,10,236,0,29
"70878",73516,3,1,12,153,0,16
"70879",52646,28,1,13,135,0,46
"70880",83614,18,1,31,107,0,1
"70881",124904,22,1,13,116,0,25
"70882",189270,3,1,18,379,0,30
"70883",92766,12,1,19,259,0,36
"70884",208618,3,1,25,480,0,8
"70885",154979,3,1,19,280,0,29
"70886",82803,59,3032,607,347,0,4
"70887",48282,12,2,13,245,0,30
"70888",83705,15,1,19,245,0,10
"70889",229551,15,1,52,412,0,45
"70890",30564,12,1,32,259,0,11
"70891",39454,1,1,19,150,0,25
"70892",48337,12,1,41,481,0,26
"70893",22754,2,1,8,435,0,29
"70894",93836,18,1,41,107,0,29
"70895",59117,12,1,18,178,0,20
"70896",3288,9,1,22,489,0,20
"70897",75927,23,1,41,153,0,20
"70898",48212,9,1,15,466,0,20
"70899",38751,1,1,17,135,0,19
"70900",151871,14,1,6,379,0,28
"70901",44555,3,1,22,153,0,26
"70902",88311,9,1,18,334,0,20
"70903",105519,1,2,10,125,0,31
"70904",53689,3,1,13,137,0,15
"70905",25152,15,1,13,245,0,29
"70906",32170,14,1,19,379,0,15
"70907",13104,21,1,19,128,0,46
"70908",125124,56,1,19,406,0,27
"70909",86767,2,1,19,435,0,9
"70910",110980,15,1,13,412,0,3
"70911",89525,12,1,41,259,0,17
"70912",78564,12,1,13,178,0,1
"70913",264979,12,1,19,328,0,18
"70914",28379,3,1,32,137,0,16
"70915",59008,8,1,22,259,0,34
"70916",64435,1,1,17,377,0,4
"70917",17159,13,1,26,477,0,19
"70918",36183,15,1,17,3,0,21
"70919",90855,12,1,13,340,0,26
"70920",76855,2,1,18,205,0,11
"70921",54972,14,1,1,379,0,32
"70922",64672,23,1,27,153,0,30
"70923",13936,3,1,13,417,0,31
"70924",185375,18,1,48,439,0,7
"70925",109644,12,1,66,178,0,2
"70926",92766,12,2,13,326,0,27
"70927",64712,18,1,19,134,0,1
"70928",345935,15,1,19,140,0,20
"70929",171125,18,1,19,134,0,34
"70930",125283,3,1,8,280,0,1
"70931",173011,18,1,13,107,0,5
"70932",189040,3,1,53,480,0,25
"70933",42299,3,1,3,379,0,35
"70934",91694,2,1,19,205,0,30
"70935",229726,1,1,25,135,0,8
"70936",250767,13,1,13,469,0,27
"70937",150637,12,1,17,245,0,29
"70938",30636,18,1,17,121,0,19
"70939",1890,14,1,13,379,0,2
"70940",28132,18,1,18,439,0,5
"70941",100131,18,1,26,121,0,18
"70942",64020,9,1,13,258,0,12
"70943",80547,12,1,6,259,0,32
"70944",27238,18,1,18,107,0,16
"70945",73487,3,2,11,280,0,4
"70946",185507,119,3032,607,347,0,3
"70947",27907,3,1,13,280,0,15
"70948",82011,9,1,18,466,0,6
"70949",60215,2,1,3,205,0,14
"70950",37335,9,1,13,134,0,35
"70951",99754,15,1,17,430,0,47
"70952",93426,3,1,13,280,0,9
"70953",65145,2,1,18,219,0,42
"70954",2805,3,1,19,280,0,13
"70955",45745,15,1,13,111,0,30
"70956",80476,18,1,35,439,0,24
"70957",51428,15,1,20,111,0,12
"70958",91066,13,1,13,477,0,47
"70959",114632,15,1,19,111,0,29
"70960",169280,18,1,13,121,0,35
"70961",69056,3,1,13,173,0,25
"70962",129783,3,1,13,424,0,8
"70963",17231,3,1,19,466,0,18
"70964",124219,18,1,25,107,0,11
"70965",29719,3,1,19,480,0,3
"70966",145740,2,1,13,219,0,21
"70967",88281,14,1,17,489,0,44
"70968",251211,18,1,1,107,0,14
"70969",115588,13,1,13,477,0,28
"70970",48786,12,1,19,178,0,2
"70971",123709,13,1,19,400,0,13
"70972",27038,2,1,19,212,0,23
"70973",101941,12,1,19,245,0,5
"70974",85347,12,1,15,178,0,17
"70975",169079,12,1,19,212,0,5
"70976",180272,12,1,15,259,0,15
"70977",31643,2,1,19,469,0,33
"70978",38755,18,1,23,107,0,8
"70979",126210,12,1,47,265,0,25
"70980",28076,14,1,13,134,0,17
"70981",281142,3,1,13,280,0,9
"70982",130818,12,1,17,265,0,18
"70983",195289,18,1,9,121,0,27
"70984",31456,18,1,27,107,0,8
"70985",716,24,1,15,178,0,36
"70986",76989,9,1,13,127,0,26
"70987",116935,202,1,6,421,0,10
"70988",64555,11,1,13,481,0,8
"70989",69449,9,2,32,258,0,42
"70990",5348,19,78,0,213,0,29
"70991",94721,2,1,19,219,0,9
"70992",119531,12,2,8,178,0,1
"70993",264963,2,1,19,435,0,8
"70994",141407,15,1,18,245,0,26
"70995",155851,13,1,18,477,0,1
"70996",144872,6,1,37,459,0,8
"70997",80428,23,1,14,153,0,0
"70998",93837,18,1,17,107,0,25
"70999",73279,12,1,8,145,0,7
"71000",289677,11,1,19,360,0,29
"71001",239147,15,1,19,130,0,28
"71002",182243,3,1,17,137,0,16
"71003",1543,23,1,47,153,0,7
"71004",45009,2,2,13,205,0,41
"71005",199760,2,1,13,435,0,35
"71006",101716,15,1,19,245,0,47
"71007",107105,12,1,17,219,0,35
"71008",23626,18,1,18,439,0,2
"71009",25614,21,2,13,232,0,44
"71010",114376,3,1,8,280,0,13
"71011",87045,7,1,3,101,0,21
"71012",38719,2,1,10,237,0,3
"71013",94934,107,1,19,171,0,11
"71014",3994,18,1,19,107,0,40
"71015",84749,3,1,1,280,0,7
"71016",48632,9,1,13,466,0,25
"71017",43482,12,1,28,481,0,12
"71018",98102,12,1,37,245,0,10
"71019",34631,10,1,27,317,0,19
"71020",318716,21,1,13,232,0,5
"71021",46581,14,1,13,379,0,7
"71022",109723,13,1,19,477,0,28
"71023",6581,11,1,19,219,0,21
"71024",66072,18,1,25,121,0,0
"71025",77257,11,1,13,487,0,23
"71026",106268,15,1,13,379,0,7
"71027",92769,26,1,13,477,0,12
"71028",95766,14,1,10,439,0,2
"71029",118123,13,1,1,477,0,29
"71030",2872,3,1,13,205,0,46
"71031",182483,3,1,25,480,0,0
"71032",59997,3,1,23,280,0,2
"71033",103181,15,1,19,265,0,7
"71034",84612,45,1,8,5,0,28
"71035",70720,15,1,13,245,0,10
"71036",84176,9,1,13,134,0,32
"71037",96924,2,1,10,237,0,29
"71038",134756,2,1,19,219,0,10
"71039",127591,9,1,13,107,0,9
"71040",172282,11,1,18,137,0,33
"71041",120709,9,1,36,466,0,20
"71042",2818,6,1,17,125,0,26
"71043",44370,12,1,25,140,0,23
"71044",15518,1,1,13,452,0,31
"71045",259029,15,1,22,3,0,29
"71046",43827,9,1,19,107,0,27
"71047",48240,3,1,19,30,0,28
"71048",30564,15,1,30,412,0,12
"71049",14672,14,1,20,118,0,31
"71050",15431,20,1,10,478,0,31
"71051",76181,12,1,19,245,0,30
"71052",171361,18,1,27,107,0,7
"71053",65053,1,1,20,125,0,9
"71054",2810,3,1,13,280,0,23
"71055",28168,9,1,13,466,0,1
"71056",121655,14,1,9,118,0,23
"71057",50560,12,1,19,245,0,7
"71058",86767,18,3032,607,107,0,24
"71059",44299,22,1,13,116,0,15
"71060",15760,36,1,17,110,0,27
"71061",8710,19,0,0,213,0,32
"71062",118065,15,1,6,245,0,32
"71063",141511,24,2,25,105,0,31
"71064",211576,15,1,13,265,0,4
"71065",146001,3,1,35,173,0,30
"71066",178280,12,1,8,178,0,13
"71067",44416,18,1,20,107,0,2
"71068",141206,3,1,18,280,0,4
"71069",29128,7,1,22,101,0,17
"71070",194057,12,1,19,178,0,9
"71071",53964,9,1,138,107,0,23
"71072",125041,2,1,37,477,0,7
"71073",113119,3,1,13,424,0,19
"71074",16074,3,1,28,205,0,3
"71075",272311,11,1,19,122,0,5
"71076",334472,1,1,19,24,0,19
"71077",6424,3,1,13,424,0,34
"71078",73487,15,1,9,245,0,12
"71079",96858,19,9,24,213,0,27
"71080",87879,28,1,6,135,0,21
"71081",13427,12,1,25,326,0,16
"71082",176698,12,1,13,497,0,22
"71083",45868,14,1,19,401,0,20
"71084",26920,3,1,19,280,0,2
"71085",188209,12,1,13,245,0,32
"71086",71448,9,1,19,334,0,17
"71087",87577,2,1,22,122,0,46
"71088",54167,3,1,19,371,0,0
"71089",37135,2,1,19,236,0,2
"71090",62892,1,1,13,134,0,32
"71091",109676,12,1,13,124,0,7
"71092",163178,2,1,13,477,0,32
"71093",176179,9,1,18,334,0,0
"71094",3743,2,1,27,477,0,12
"71095",183681,12,1,16,178,0,2
"71096",5314,12,1,49,259,0,44
"71097",114655,3,1,19,211,0,31
"71098",169057,3,1,3,280,0,1
"71099",4126,3,1,19,480,0,22
"71100",68418,3,1,30,280,0,8
"71101",5348,1,1,13,125,0,24
"71102",16426,9,2,9,134,0,46
"71103",273929,12,1,28,424,0,14
"71104",171986,64,1,22,459,0,2
"71105",43793,9,1,41,215,0,15
"71106",94085,3,1,17,137,0,14
"71107",45299,12,1,19,178,0,18
"71108",88045,13,1,17,477,0,4
"71109",87417,9,1,13,234,0,16
"71110",19155,64,1,23,459,0,6
"71111",183599,18,1,40,107,0,4
"71112",8364,11,1,19,469,0,22
"71113",114235,3,1,15,280,0,23
"71114",18666,3,1,19,480,0,26
"71115",63712,26,1,13,266,0,27
"71116",93610,12,1,19,265,0,23
"71117",307776,3,1,17,280,0,8
"71118",106400,6,2,19,125,0,13
"71119",35703,6,1,19,125,0,22
"71120",7553,12,1,14,140,0,23
"71121",6123,2,1,19,122,0,23
"71122",18648,47,1,19,484,0,5
"71123",22829,3,1,19,280,0,1
"71124",59411,10,1,13,377,0,30
"71125",151574,3,1,13,173,0,12
"71126",5147,15,2,34,245,0,8
"71127",53418,3,1,15,280,0,7
"71128",43112,15,1,19,245,0,32
"71129",925,18,1,6,107,0,7
"71130",17084,18,1,19,439,0,2
"71131",64060,3,1,6,280,0,23
"71132",109603,32,1,22,376,0,0
"71133",147164,2,1,19,469,0,37
"71134",81574,12,1,19,481,0,28
"71135",72913,13,1,19,469,0,4
"71136",36394,15,1,13,245,0,34
"71137",53526,12,1,41,259,0,14
"71138",118475,3,1,58,280,0,8
"71139",79332,6,1,19,101,0,19
"71140",40965,11,1,17,173,0,46
"71141",263073,3,1,19,466,0,7
"71142",47968,12,1,20,265,0,0
"71143",88833,21,1,22,128,0,6
"71144",15034,3,1,19,480,0,39
"71145",105456,2,1,9,205,0,3
"71146",64543,8,1,19,145,0,10
"71147",9955,3,1,14,280,0,26
"71148",104430,3,1,18,280,0,18
"71149",56893,9,1,10,448,0,21
"71150",37919,9,1,13,134,0,32
"71151",31842,3,1,19,115,0,47
"71152",176464,2,1,25,122,0,4
"71153",135384,26,1,17,121,0,23
"71154",4205,14,1,9,401,0,1
"71155",105587,15,2,13,140,0,46
"71156",9281,2,1,3,237,0,14
"71157",85734,8,1,15,145,0,47
"71158",199552,3,1,9,452,0,25
"71159",210813,18,1,15,121,0,10
"71160",26853,2,1,19,435,0,1
"71161",104533,14,1,13,379,0,8
"71162",112291,12,1,19,178,0,24
"71163",18753,9,1,8,445,0,32
"71164",53454,9,2,22,215,0,11
"71165",212657,25,1,13,259,0,13
"71166",149300,3,1,19,280,0,3
"71167",211394,3,1,16,280,0,6
"71168",209663,2,1,6,205,0,12
"71169",42424,18,1,13,107,0,6
"71170",55662,24,1,18,178,0,1
"71171",120425,5,1,13,377,0,47
"71172",29140,2,1,36,477,0,0
"71173",121942,3,1,17,137,0,2
"71174",29290,18,1,19,439,0,13
"71175",73516,1,1,19,134,0,34
"71176",45745,18,1,13,107,0,18
"71177",67772,12,1,22,326,0,7
"71178",31463,2,1,26,469,0,5
"71179",57559,26,1,16,121,0,6
"71180",79015,12,1,8,259,0,9
"71181",59395,15,1,19,245,0,33
"71182",116012,18,1,22,107,0,5
"71183",14591,18,1,19,439,0,23
"71184",161799,21,1,9,128,0,33
"71185",81980,12,1,19,328,0,32
"71186",24932,3,1,28,280,0,22
"71187",116810,18,1,25,107,0,24
"71188",45054,2,1,41,237,0,14
"71189",42808,3,1,13,409,0,25
"71190",136665,3,1,13,409,0,0
"71191",49431,151,0,0,347,0,45
"71192",10544,12,1,6,178,0,18
"71193",63369,15,1,13,245,0,28
"71194",12118,13,1,13,477,0,22
"71195",5701,15,1,4,412,0,22
"71196",52010,3,1,8,153,0,9
"71197",113348,15,1,46,315,0,13
"71198",203241,24,1,19,105,0,9
"71199",117078,12,1,56,212,0,24
"71200",186400,3,1,18,280,0,14
"71201",75588,2,1,10,477,0,14
"71202",90655,27,1,10,153,0,14
"71203",71810,15,1,32,245,0,20
"71204",119319,1,1,15,125,0,21
"71205",6681,3,1,19,371,0,2
"71206",12531,12,1,17,178,0,23
"71207",99299,12,1,25,265,0,15
"71208",19845,25,1,41,259,0,17
"71209",85172,2,1,2,477,0,14
"71210",72364,23,1,19,153,0,8
"71211",207985,23,1,13,153,0,0
"71212",85603,26,1,16,266,0,5
"71213",110928,12,1,13,265,0,7
"71214",92712,3,1,19,153,0,23
"71215",108252,12,1,19,265,0,3
"71216",22588,12,1,13,245,0,8
"71217",52920,6,1,17,459,0,30
"71218",187339,2,1,10,237,0,24
"71219",253510,12,1,13,205,0,10
"71220",34295,9,1,19,466,0,18
"71221",87634,3,1,19,442,0,45
"71222",48518,12,1,13,178,0,11
"71223",11044,21,1,19,128,0,17
"71224",166754,9,1,19,334,0,13
"71225",75520,3,1,11,137,0,34
"71226",77437,9,1,13,334,0,24
"71227",121209,9,1,19,466,0,0
"71228",264525,36,1,13,373,0,5
"71229",49909,27,1,19,122,0,2
"71230",95585,12,1,19,265,0,16
"71231",29295,9,1,26,134,0,10
"71232",106035,12,1,17,242,0,10
"71233",69320,3,1,18,130,0,17
"71234",221485,9,1,19,134,0,22
"71235",86700,9,1,18,445,0,23
"71236",45745,8,1,18,140,0,18
"71237",183581,12,1,11,19,0,17
"71238",124307,3,1,15,173,0,47
"71239",114314,27,1,10,122,0,26
"71240",68651,3,1,8,280,0,2
"71241",193982,18,1,19,134,0,45
"71242",42176,32,1,17,376,0,12
"71243",84687,18,1,9,107,0,6
"71244",100300,9,1,43,466,0,14
"71245",111025,9,1,19,466,0,30
"71246",5314,12,1,12,19,0,46
"71247",15111,12,1,19,178,0,5
"71248",110077,13,1,2,477,0,9
"71249",26995,21,1,19,232,0,19
"71250",44139,15,1,10,265,0,30
"71251",72371,14,1,18,439,0,15
"71252",51515,14,1,53,489,0,16
"71253",139765,3,1,25,280,0,9
"71254",18538,12,1,13,140,0,47
"71255",130346,3,1,13,280,0,21
"71256",8482,12,1,13,265,0,29
"71257",99960,2,1,19,435,0,34
"71258",40879,11,1,19,319,0,17
"71259",101243,3,1,18,280,0,23
"71260",75959,14,1,25,401,0,12
"71261",95925,2,1,47,477,0,14
"71262",49383,12,1,23,259,0,44
"71263",114904,18,1,19,107,0,28
"71264",42333,3,1,14,442,0,19
"71265",100375,3,1,19,379,0,21
"71266",89472,3,1,13,280,0,15
"71267",103825,14,1,19,349,0,47
"71268",51361,24,2,1,105,0,24
"71269",79271,9,1,17,442,0,20
"71270",88441,9,1,18,244,0,3
"71271",5178,15,1,47,430,0,27
"71272",209663,2,1,13,219,0,16
"71273",26995,3,1,19,280,0,25
"71274",125796,7,1,6,101,0,20
"71275",4709,64,1,19,459,0,32
"71276",35067,3,1,27,480,0,21
"71277",11924,3,1,6,19,0,31
"71278",148014,12,1,41,178,0,26
"71279",35948,28,1,8,135,0,6
"71280",83252,3,1,22,280,0,7
"71281",66184,9,1,19,232,0,0
"71282",11825,12,1,13,245,0,11
"71283",68929,12,1,19,265,0,2
"71284",98424,18,1,19,376,0,6
"71285",180702,10,1,7,113,1,22
"71286",25588,2,1,19,205,0,31
"71287",107619,2,1,19,219,0,24
"71288",90891,12,1,16,326,0,22
"71289",78648,15,1,27,245,0,30
"71290",89347,9,1,19,127,0,30
"71291",175823,15,1,30,430,0,20
"71292",53715,9,2,9,134,0,47
"71293",47887,1,1,13,349,0,19
"71294",226516,20,1,19,259,0,29
"71295",48240,2,1,17,237,0,25
"71296",37186,2,1,19,237,0,15
"71297",25135,18,1,25,107,0,3
"71298",92766,14,1,6,113,0,5
"71299",45745,151,0,0,347,0,23
"71300",141534,20,1,13,259,0,41
"71301",36434,15,1,40,245,0,31
"71302",30404,2,1,10,212,0,31
"71303",316156,3,1,20,280,0,0
"71304",43793,15,1,13,245,0,3
"71305",82893,12,1,19,409,0,23
"71306",122803,18,1,22,107,0,11
"71307",7371,6,1,19,459,0,32
"71308",81821,22,1,41,496,0,13
"71309",19348,12,1,19,328,0,7
"71310",5314,12,1,3,140,0,12
"71311",79177,12,1,19,424,0,6
"71312",77085,2,1,41,205,0,34
"71313",40001,23,1,13,153,0,16
"71314",159702,3,2,13,30,0,27
"71315",39140,6,1,17,125,0,27
"71316",159775,2,2,19,364,0,10
"71317",117358,23,1,19,153,0,2
"71318",75595,2,1,19,205,0,37
"71319",2207,13,1,17,477,0,32
"71320",116535,64,1,22,459,0,3
"71321",63787,3,1,19,489,0,0
"71322",123908,12,1,19,205,0,24
"71323",73767,15,1,9,245,0,25
"71324",127114,26,1,13,121,0,20
"71325",186429,15,1,13,245,0,33
"71326",26814,2,1,25,237,0,25
"71327",109735,21,2,13,128,0,19
"71328",123318,14,1,13,349,0,13
"71329",23167,3,1,17,19,0,20
"71330",123955,2,1,22,469,0,29
"71331",114802,8,1,13,145,0,25
"71332",73516,25,1,27,259,0,1
"71333",289009,3,1,8,182,0,27
"71334",22274,7,1,13,101,0,13
"71335",53853,12,1,10,178,0,13
"71336",109776,3,1,13,409,0,27
